"lon","lat"
-118.2968788,33.8627232
-117.080495,33.783577
-118.2817284,33.9763821
-118.2436849,34.0522342
-118.2887954,34.0007555
-118.317817,33.8764746
-118.2590926,33.9956055
-118.2673065,33.8139181
-118.2708642,33.8065703
-117.4392207,34.1109867
-150.931251,60.500816
-118.2083125,33.8762495
-118.3381481,34.0321643
-118.2522819,33.9945808
-118.1352195,33.8371094
-117.9976727,33.7275613
-118.2671299,33.7763655
-118.3138422,33.9706259
-117.568447,34.1077951
-118.1631467,33.8884263
-118.295683,33.839453
-118.1223638,33.8866947
-118.124182,33.880548
-118.302723,33.9553433
-118.0714824,33.7887619
-118.2693301,33.9807946
-118.2696306,33.7983011
-118.0414358,33.7824588
-118.296575,33.734513
-117.6732348,34.0158325
-118.3433931,33.8931618
-118.281593,33.936743
-118.003848,33.815459
-118.2703451,33.8220676
-118.1176592,33.877215
-118.210193,33.9328309
-118.2799952,34.053107
-118.3545679,33.9847271
-115.0775791,36.2012398
-118.2693578,33.9063807
-118.242818,33.900825
-118.2757477,33.8344903
-118.3042068,33.8388315
-118.1920032,33.7772284
-118.3029193,33.7338737
-118.308166,33.946388
-118.270591,33.7843983
-118.2676126,33.9257627
-118.2114603,33.930293
-117.9576334,33.8158657
-118.2785571,33.8247403
-117.2548968,34.5108561
-118.3359846,33.9278211
-118.2621764,33.8115901
-116.879913,33.918714
-118.295683,33.839453
-118.1618073,33.857518
-117.8034683,33.8938699
-118.3095601,34.0239156
-118.1959928,33.7771621
-118.4307818,33.9742271
-118.2327872,33.8916561
-118.2871555,33.7077847
-118.2289915,33.91551
-118.2642348,33.7983758
-117.2571907,33.9663735
-118.2679127,33.8039608
-118.3050058,33.7824994
-118.244691,34.041611
-118.0546259,33.8591121
-118.1481503,34.7058311
-90.4651111,30.0882259
-118.2600841,33.9247706
-118.2470642,33.9334955
-118.3107268,33.9159676
-118.3365851,33.9188113
-118.319974,33.8208797
-117.993606,34.1511537
-118.3031152,33.9501226
-118.2808236,33.8098114
-118.2943552,34.0936254
-118.2219147,33.8555467
-118.1331121,33.8694047
-118.3729229,34.2002931
-118.1738298,33.7806492
-118.19463,33.9721874
-120.8008787,35.5423684
-118.2127407,33.8722921
-117.9576334,33.8158657
-118.2730535,33.824597
-89.749308,30.249839
-118.18919,33.949035
-118.287914,33.886834
-118.2012363,33.770716
-118.19463,33.9721874
-118.344445,33.9149723
-117.918927,33.9771501
-118.2563305,33.8553535
-118.0262852,33.7712303
-118.3892434,34.0333943
-118.3313539,33.736084
-118.2882208,33.9643875
-118.2971168,33.7208487
-118.3011211,33.9005881
-117.615808,34.096441
-117.9093284,34.0305189
-118.0278442,34.5593561
-118.296394,33.905948
-118.1834412,33.7723722
-118.2929597,33.7288059
-118.1966784,33.8032562
-117.994003,34.131461
-117.7499834,33.6445449
-118.2811777,33.7930073
-118.2838287,33.9864683
-89.908359,35.2505547
-118.3846773,34.0410218
-118.1752762,33.9638084
-118.2334145,33.9182372
-118.3295467,33.9584536
-117.440637,34.0713409
-118.3308026,33.8323134
-118.3249056,33.9114547
-118.3042332,34.0016737
-118.355252,34.017995
-117.8790292,33.6932511
-118.1593524,33.7842812
-118.1987389,33.8905284
-118.1703659,33.8635268
-118.28144,33.8212617
-117.7953845,33.9944942
-118.3285866,33.9808145
-118.1319953,34.1367144
-118.2713245,33.782414
-118.3042206,33.7396762
-118.252533,33.994174
-118.2911354,33.7249131
-118.1960613,33.7850036
-117.9074124,33.836097
-117.9793404,33.8375858
-117.9935162,33.8571275
-118.4558546,34.2235475
-118.269274,33.905763
-118.2805616,33.787959
-118.2839529,34.010817
-118.1266196,33.793952
-118.330232,33.996422
-118.3817852,33.8172356
-118.1902982,33.7957348
-118.1607936,33.9570535
-118.1315165,33.8784314
-118.2584151,33.997351
-118.3505289,33.9055748
-118.095467,34.041514
-116.98696,33.750153
-118.2869183,33.8803757
-118.1586733,33.7891701
-118.1655793,33.8545038
-118.254526,33.785911
-117.2540625,33.9717512
-117.390832,34.1474168
-118.317424,33.9856423
-117.5921864,33.9095752
-0.0550495,51.5144918
-118.2229017,33.8367652
-118.128238,33.882738
-118.2412488,33.8825729
-118.3727521,33.9218332
-118.0871348,34.0993465
-117.2965985,33.6659906
-117.863558,34.121731
-118.294537,33.8000898
-118.2918307,33.7087558
-118.186346,33.8714024
-117.4625682,34.143479
-118.3146966,33.7792662
-118.2213818,33.9323495
-118.2610756,33.781587
-118.2715346,33.7840722
-118.1474858,33.8645238
-118.4316819,34.1915777
-118.2589975,33.8074226
-118.1837469,33.7809336
-118.2488017,33.9099727
-118.1809078,33.878917
-118.2211566,33.7939264
-118.1559781,33.8759177
-118.2688166,33.7941481
-118.2963326,33.9648774
-118.2580093,33.9445275
-118.2605287,33.7948494
-118.2777485,33.8404897
-118.1538384,33.7802213
-118.1133765,33.909166
-118.3163805,34.0378182
-118.326983,33.9401755
-118.3090318,33.8453859
-118.0036182,34.0750381
-118.2822645,33.8239844
-118.3500825,33.8436204
-122.5193989,48.1733645
-118.2550023,33.9549587
-118.1099273,33.8933677
-118.0687008,33.8454812
-118.2210156,33.8926484
-118.2796252,34.0154324
-118.4157399,34.0251766
-118.1521947,33.8953349
-118.2796252,34.0154324
-118.2376312,33.8478081
-118.177546,33.8536073
-118.3776071,33.9275047
-118.2756358,33.7855612
-118.2491196,33.9092447
-117.1993354,33.8045533
-118.2653705,33.8787761
-117.1443805,34.0662601
-118.309002,33.736369
-118.1288184,33.8010416
-118.2708803,33.7953084
-118.344841,33.904441
-117.9892827,34.0193512
-117.7860325,33.8649398
-118.2967907,33.9306981
-118.1950408,33.8586309
-118.117922,33.8869851
-117.9765595,33.8085975
-117.3602029,34.1189429
-118.125295,33.7696667
-118.2213251,33.8937665
-118.2518959,33.9112538
-118.0983046,33.7414829
-118.3180378,33.9329196
-118.2440321,33.9028243
-118.2651181,34.0645854
-118.0927961,33.9000686
-117.997028,33.681508
-118.2217233,33.8221211
-118.2161744,33.9143359
-118.2724754,33.7874632
-118.1256521,33.8942571
-117.2603372,33.9560611
-118.1339563,33.8536269
-118.3727521,33.9218332
-118.2598587,33.7996573
-118.2827008,33.7362128
-118.1530867,33.7878559
-90.0230095,29.7944698
-117.9307542,33.7770081
-117.3847373,33.6598994
-117.2181701,33.793442
-118.1510017,33.779879
-118.1939415,33.8441308
-118.3452185,33.9344879
-118.2390957,33.9439544
-118.3362973,33.8962576
-118.303474,33.9606489
-117.90193,33.7102465
-118.2709127,33.774568
-118.2456264,33.7921667
-118.3356306,33.8712736
-117.5517385,34.1123487
-117.3049929,33.2499778
-118.0329618,33.9053531
-117.9687092,33.7686688
-118.2751163,33.7868158
-117.0505949,33.9613236
-117.2155817,33.8016121
-117.9864696,33.6918477
-117.8408288,33.967811
-118.2695516,33.8876229
-118.0867331,33.8779481
-118.140206,33.8917099
-117.8348634,33.7627478
-118.1746762,33.8614847
-117.7540301,34.0913514
-118.2957204,33.8201529
-118.3040412,33.8857468
-118.1863676,33.7932812
-118.2428178,33.98511
-117.3257169,34.7402853
-118.1970423,33.8198113
-117.2420295,33.9596054
-118.0429128,33.7276366
-118.3181251,33.9385437
-118.2531982,33.87101
-118.1575993,33.7869482
-118.2119952,33.9755199
-118.2706382,33.9072275
-118.2486208,33.8836627
-118.2072382,33.918503
-118.3278973,33.9684034
-118.2985391,33.7448204
-118.297074,33.734995
-118.2530304,33.8839288
-118.116887,33.8372534
-118.1993135,33.9110402
-117.4677829,34.1270287
-118.2095477,33.9022888
-117.8132397,33.8946038
-118.2779117,33.952964
-118.308043,33.802364
-117.7055574,34.0174262
-118.2150604,33.808185
-118.2987183,33.7358248
-118.102935,33.968678
-118.2099063,33.9001219
-118.339208,33.9123219
-118.2736667,33.7729635
-117.351662,34.482408
-118.2597713,33.8673562
-118.4653857,34.2530101
-117.9694526,33.9390417
-118.0943343,33.9342743
-118.4830475,34.0058901
-117.9915466,33.8957132
-118.2117071,33.8204172
-116.6127178,43.5800345
-118.1012853,33.8470292
-118.3544135,34.016541
-118.1424622,33.787465
-118.2587866,33.8255314
-118.3451712,33.9090374
-118.2487197,33.9400756
-117.3817225,34.1198962
-118.346857,34.035702
-118.1180626,33.8924392
-118.3266226,33.9993034
-118.2098017,33.9674212
-118.155951,33.8786949
