"lon","lat"
-122.4750059,48.7239762
-95.253756,32.229141
-122.7037297,48.9865053
-122.264545,48.291742
-118.2635137,33.8099313
-149.209442,61.615429
-122.676065,48.279775
-122.2700158,48.4261581
-122.3252247,48.4712293
-79.723571,40.632563
-122.2297601,48.5021969
-149.900701,61.171455
-122.692773,48.893895
-122.304073,47.281404
-122.6451024,48.3012584
-122.57464,48.7877568
-122.295616,48.4371328
-122.5938838,48.8566645
-122.2961681,48.418083
-122.4794336,48.7157553
-122.095001,48.496589
-122.338654,48.544046
-122.138632,48.185665
-122.7045,48.24299
-122.1121646,37.6647514
-122.377955,48.651154
-122.358698,48.180935
-122.309723,48.443424
-78.166909,35.494694
-122.226273,48.498176
-122.638299,48.305598
-122.2919413,48.4545482
-122.6418054,48.3002314
-122.6319567,48.4954793
-122.274378,48.493144
-122.4786854,48.7519112
-122.316535,48.414369
-93.9829794,29.9867737
-122.3349603,48.55286
-120.183659,46.34877
-122.285624,48.49223
-122.419097,48.516421
-81.478279,39.417126
-122.4383469,48.7171773
-118.268868,33.776365
-122.0633991,47.9794085
-122.091046,48.096559
-75.650554,39.446214
-122.4248857,48.76716
-122.6584883,48.4938409
-95.4635351,30.2804148
-75.06133,39.8553643
-121.6771861,47.855942
-122.647058,48.366316
-122.2803966,48.4245677
-95.6184862,29.7349602
-122.329586,48.479008
-122.434324,48.961346
-121.92406,48.521032
-121.739376,48.52378
-122.617643,48.489131
-122.316327,48.430354
-122.2961681,48.418083
-122.2961681,48.418083
-122.22978,47.87672
-122.006804,48.107846
-122.684516,48.976677
-122.573468,48.342707
-122.679169,48.285385
-122.1381767,47.8667939
-122.6607151,48.895447
-122.319866,48.425609
-122.306036,48.33246
-122.2044903,47.997849
-122.495313,48.963107
-122.609059,48.492862
-122.3180844,48.4660289
-122.5122873,48.817783
-122.261459,47.777243
-122.594422,48.1582583
-122.630396,48.5043462
-122.3778693,48.4703896
-122.637931,48.302251
-111.690546,33.3662787
-107.5764672,40.5256341
-122.1130694,48.0671631
-122.572943,48.343794
-122.6882849,48.4985702
-96.6310016,32.8616741
-122.2314011,48.4964382
-108.456899,45.825415
-122.3232209,48.5725773
-122.4286696,37.7310015
-106.2631948,42.8334355
-122.055386,38.275911
-115.220917,36.295191
-122.5175905,48.3934283
-122.543581,48.839294
-119.70908,37.208698
-122.3299354,48.4205883
-95.0103041,29.6688531
-122.6787963,48.2648202
-122.6126718,48.5126045
-122.6680877,48.4939037
-122.3085421,48.4788243
-122.455588,48.7796283
-122.602208,48.899867
-89.0185019,41.8485564
-122.2954882,47.9158963
-122.6070987,48.8529241
-122.5723278,38.5822465
-118.04016,33.738193
-147.795015,64.8269845
-120.671571,35.636185
-122.922841,47.03376
-117.2631017,47.6274411
-122.201912,48.210991
-122.5878788,48.8519271
-122.663508,48.8964
-122.2330814,48.5126501
-122.3250974,48.4098741
-122.2657208,48.9986261
-122.51901,48.1953109
-122.4054422,48.7790009
-122.2789326,48.4250799
-119.534342,47.317287
-122.2833941,48.4150247
-146.3483333,61.1308333
-122.298377,48.272534
-122.4751652,48.7838364
-122.2733879,48.4250173
-122.487742,48.718187
-117.105302,33.477168
-119.3152601,47.0948906
-122.748354,48.909412
-122.296311,48.4378364
-122.3317923,48.425719
-94.9938487,29.8191187
-122.222053,48.414558
-122.6694728,48.2782112
-122.347578,47.4641001
-122.34318,48.420914
-122.4238034,48.7483689
-122.3994772,48.8010337
-122.4417017,48.9494164
-122.278141,48.488917
-122.4686817,48.7945354
-101.9570013,33.5046225
-122.655829,48.499673
-122.2665887,48.1545296
-118.2804602,33.7922312
-122.330135,48.429965
-95.0781389,29.3776171
-122.506955,48.7926677
-93.0838139,30.5439404
-122.478444,48.908747
-122.414613,48.832239
-122.6251491,48.4865373
-122.319805,48.41624
-92.483412,39.899135
-112.0120573,40.4879148
-122.459733,47.253445
-122.329125,48.654066
-119.174825,46.223391
-122.228135,48.501752
-122.2265956,48.5222509
-122.4995773,48.8126859
-122.671509,48.307917
-122.653293,48.309114
-122.663061,48.750798
-100.8309592,46.8069202
-122.2943895,47.8542428
-122.0761935,48.5461688
-122.319658,48.4663253
-122.3244942,48.4726313
-122.2308832,48.4954247
-122.5939431,48.865036
-158.0277403,21.3311782
-122.1665392,47.2506064
-79.723571,40.632563
-122.342213,48.244278
-122.610451,48.426355
-122.2531965,48.505959
-118.161508,33.908216
-122.432684,48.962199
-122.383019,47.296048
-122.9061069,48.696654
-116.1184278,47.5327273
-122.036198,48.06914
-122.6344265,48.2934161
-122.255491,48.5420779
-122.65419,48.304248
-122.4589606,48.7438348
-122.304404,48.4101799
-95.3983491,47.5216231
-122.2246344,48.5241772
-88.4846977,46.2175439
-122.3619403,48.4236696
-122.555041,48.784795
-118.1665228,33.7911079
-122.3416021,48.7273685
-122.255523,48.584187
-122.313843,48.4102505
-122.228946,48.5026263
-122.4986564,48.7781316
-122.5645849,48.8307556
-122.318555,48.48106
-122.6186818,48.4998822
-122.320092,48.081795
-122.671546,48.292407
-122.2266951,48.4972753
-122.2116881,48.5097383
-122.3315671,48.4213701
-122.243227,48.248666
-122.119031,48.198854
-122.1239723,48.1736829
-122.1096384,47.9815094
-122.251733,48.580741
-122.199011,48.510373
-122.374861,48.597351
-122.055603,47.971713
-122.161573,48.175042
-122.416905,48.774728
-122.1238563,47.611576
-122.177255,47.4468621
-121.916025,48.521454
-118.253708,33.95026
-118.1318517,33.8346253
-110.961509,41.255432
-122.450609,48.958155
-100.8052702,46.8137233
-97.035231,47.913276
-122.692394,48.251058
-92.0650546,32.1965229
-97.5054229,25.912782
-122.332412,47.6137562
-122.1262961,48.1539253
-122.3317574,48.2495236
-122.055603,47.971713
-122.2348707,48.5185211
-122.6059701,48.8462536
-122.137129,48.126252
-122.4117872,48.741241
-122.419282,48.571793
-122.3081728,48.4762862
-122.618263,48.508346
-122.306615,47.105207
-122.317911,48.432464
-122.189143,48.514496
-122.2552817,48.9993337
-122.2315624,48.5100393
-122.496763,48.7233469
-147.7387634,64.822238
-122.6232543,48.5055199
-121.9893863,48.5292128
-122.458438,48.7920469
-118.1665228,33.7911079
-122.2618717,48.5284222
-122.234443,48.505695
-122.21599,48.8256718
-104.816716,41.120049
-122.669617,48.288554
-122.245268,48.226614
-122.089136,47.9094369
-117.150929,46.747345
-122.618795,48.859156
-117.6493108,34.0268201
-101.4028825,35.6797381
-122.1631978,47.8894847
-122.596804,48.976928
-122.466866,48.554754
