"","X","lon","lat","job"
"233",54,-118.312841,33.973932,"Machinist/Millwright/Mechanic"
"234",55,-118.297277,33.759631,"Machinist/Millwright/Mechanic"
"235",56,-118.074536,33.8414209,"Machinist/Millwright/Mechanic"
"236",57,-118.176866,33.8595906,"Machinist/Millwright/Mechanic"
"237",58,-117.763502,34.130797,"Machinist/Millwright/Mechanic"
"238",59,-117.3415226,34.094189,"Machinist/Millwright/Mechanic"
"239",60,-118.1591475,33.8533355,"Machinist/Millwright/Mechanic"
"240",61,-118.044495,33.821785,"Machinist/Millwright/Mechanic"
"241",62,-118.1841481,33.8462935,"Machinist/Millwright/Mechanic"
"242",63,-118.282818,33.8291759,"Machinist/Millwright/Mechanic"
"243",64,-118.1097166,33.8801935,"Machinist/Millwright/Mechanic"
"244",65,-118.121855,33.862477,"Machinist/Millwright/Mechanic"
"245",66,-118.3584322,33.9053787,"Machinist/Millwright/Mechanic"
"246",67,-117.2299884,33.7333681,"Machinist/Millwright/Mechanic"
"247",68,-118.221606,33.821733,"Machinist/Millwright/Mechanic"
"248",69,-118.274274,33.984864,"Machinist/Millwright/Mechanic"
"249",70,-118.2436849,34.0522342,"Machinist/Millwright/Mechanic"
"250",71,-118.31652,33.797114,"Machinist/Millwright/Mechanic"
"251",72,-118.2493075,33.8916932,"Machinist/Millwright/Mechanic"
"252",73,-118.210791,33.794462,"Machinist/Millwright/Mechanic"
"253",74,-118.316149,33.976025,"Machinist/Millwright/Mechanic"
"254",75,-118.1452093,33.9352901,"Machinist/Millwright/Mechanic"
"255",76,-117.8911846,34.0319722,"Machinist/Millwright/Mechanic"
"256",77,-118.1862255,33.8209299,"Machinist/Millwright/Mechanic"
"257",78,-118.259809,33.8043509,"Machinist/Millwright/Mechanic"
"258",79,-118.0755484,33.8502987,"Machinist/Millwright/Mechanic"
"259",80,-118.1272779,33.872818,"Machinist/Millwright/Mechanic"
"260",81,-118.1294708,33.8875204,"Machinist/Millwright/Mechanic"
"261",82,-117.990982,33.873025,"Machinist/Millwright/Mechanic"
"262",83,-118.311962,33.88964,"Machinist/Millwright/Mechanic"
"263",84,-118.276935,33.784686,"Machinist/Millwright/Mechanic"
"264",85,-118.2445327,34.145461,"Machinist/Millwright/Mechanic"
"265",86,-117.907835,33.7949569,"Machinist/Millwright/Mechanic"
"266",87,-117.9655261,33.8297893,"Machinist/Millwright/Mechanic"
"267",88,-118.295078,33.817255,"Machinist/Millwright/Mechanic"
"268",89,-118.298042,33.758076,"Machinist/Millwright/Mechanic"
"269",90,-118.323807,33.801907,"Machinist/Millwright/Mechanic"
"270",91,-117.203186,33.669731,"Machinist/Millwright/Mechanic"
"271",92,-117.9222288,33.7186207,"Machinist/Millwright/Mechanic"
"272",93,-118.330043,33.862265,"Machinist/Millwright/Mechanic"
"273",94,-118.1464898,33.8885007,"Machinist/Millwright/Mechanic"
"274",95,-118.2673065,33.8139181,"Machinist/Millwright/Mechanic"
"275",96,-118.081326,34.6770214,"Machinist/Millwright/Mechanic"
"276",97,-118.135695,33.924735,"Machinist/Millwright/Mechanic"
"277",98,-117.789172,33.862929,"Machinist/Millwright/Mechanic"
"278",99,-117.501502,33.783811,"Machinist/Millwright/Mechanic"
"279",100,-118.2964861,33.7404084,"Machinist/Millwright/Mechanic"
"280",101,-118.294759,33.812662,"Machinist/Millwright/Mechanic"
"281",102,-118.0636124,33.8400009,"Machinist/Millwright/Mechanic"
"282",103,-118.027857,33.8141419,"Machinist/Millwright/Mechanic"
"283",104,-117.583033,33.962064,"Machinist/Millwright/Mechanic"
"284",105,-117.991156,33.934838,"Machinist/Millwright/Mechanic"
"285",106,-118.176042,33.865023,"Machinist/Millwright/Mechanic"
"286",107,-118.165772,33.780353,"Machinist/Millwright/Mechanic"
"287",108,-118.3540023,33.9087442,"Machinist/Millwright/Mechanic"
"288",109,-117.8963648,33.8269243,"Machinist/Millwright/Mechanic"
"289",110,-117.249603,33.929535,"Machinist/Millwright/Mechanic"
"290",111,-118.0096541,33.8225762,"Machinist/Millwright/Mechanic"
"291",112,-118.2445327,34.145461,"Machinist/Millwright/Mechanic"
"292",113,-118.2704743,33.9072463,"Machinist/Millwright/Mechanic"
"293",114,-117.6769428,33.6455144,"Machinist/Millwright/Mechanic"
"294",115,-118.2706382,33.9072276,"Machinist/Millwright/Mechanic"
