"lon","lat"
-122.070512,38.253009
-122.2302845,38.0785293
-75.865174,40.445106
-122.0154358,38.268765
-122.0454732,38.2718675
-121.6976277,37.9597758
-94.190895,29.942295
-121.6291937,38.0393116
-121.9654271,38.3472548
-121.7126064,37.9965356
-122.2626401,38.1044018
-122.0335412,37.9945747
-75.1220419,39.8571689
-121.7155722,38.00192
-93.9992454,29.9590389
-122.1572352,37.7247509
-121.953911,38.3390603
-122.0562151,37.9237952
-121.8806359,38.0316299
-118.0900725,34.045066
-121.9637342,38.3338477
-117.0891563,33.1247587
-94.8407821,32.3801377
-121.1893974,37.8132763
-121.9694056,38.3979009
-122.0643264,38.2708602
-122.0741139,37.9553769
-119.0372715,35.4253864
-122.3113901,37.9610816
-82.588162,38.3245682
-121.967999,38.276561
-121.697785,37.953022
-121.9016885,38.00513
-118.1859372,33.9505327
